mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
BAC009S0171W0407_BAC009S0020W0269,S0171,F,S0020,M
BAC009S0702W0475_BAC009S0223W0488,S0702,M,S0223,F
BAC009S0095W0460_BAC009S0245W0461,S0095,M,S0245,F
BAC009S0229W0127_BAC009S0355W0212,S0229,F,S0355,F
BAC009S0189W0340_BAC009S0042W0416,S0189,F,S0042,M
BAC009S0657W0208_BAC009S0596W0471,S0657,F,S0596,M
BAC009S0704W0393_BAC009S0033W0380,S0704,M,S0033,M
BAC009S0188W0206_BAC009S0058W0395,S0188,F,S0058,M
BAC009S0021W0369_BAC009S0723W0292,S0021,M,S0723,M
BAC009S0082W0121_BAC009S0598W0423,S0082,M,S0598,M
BAC009S0029W0299_BAC009S0220W0274,S0029,M,S0220,F
BAC009S0340W0377_BAC009S0170W0232,S0340,F,S0170,F
BAC009S0020W0461_BAC009S0722W0278,S0020,M,S0722,M
BAC009S0214W0283_BAC009S0337W0373,S0214,F,S0337,F
BAC009S0165W0201_BAC009S0114W0129,S0165,F,S0114,M
BAC009S0704W0483_BAC009S0038W0255,S0704,M,S0038,M
BAC009S0185W0355_BAC009S0146W0249,S0185,F,S0146,F
BAC009S0075W0495_BAC009S0081W0211,S0075,M,S0081,M
BAC009S0363W0340_BAC009S0136W0375,S0363,F,S0136,F
BAC009S0139W0450_BAC009S0249W0436,S0139,F,S0249,M
BAC009S0162W0481_BAC009S0351W0204,S0162,F,S0351,F
BAC009S0107W0400_BAC009S0186W0414,S0107,M,S0186,F
BAC009S0354W0284_BAC009S0049W0385,S0354,F,S0049,M
BAC009S0224W0453_BAC009S0127W0335,S0224,F,S0127,F
BAC009S0348W0454_BAC009S0132W0153,S0348,F,S0132,F
BAC009S0718W0130_BAC009S0026W0206,S0718,M,S0026,M
BAC009S0513W0179_BAC009S0020W0306,S0513,F,S0020,M
BAC009S0721W0215_BAC009S0062W0259,S0721,M,S0062,M
BAC009S0350W0462_BAC009S0038W0422,S0350,F,S0038,M
BAC009S0031W0450_BAC009S0040W0420,S0031,M,S0040,M
BAC009S0703W0247_BAC009S0008W0279,S0703,M,S0008,M
BAC009S0217W0185_BAC009S0081W0202,S0217,F,S0081,M
BAC009S0048W0304_BAC009S0118W0158,S0048,M,S0118,M
BAC009S0002W0148_BAC009S0356W0308,S0002,M,S0356,F
BAC009S0098W0190_BAC009S0193W0212,S0098,M,S0193,F
BAC009S0180W0134_BAC009S0707W0128,S0180,F,S0707,M
BAC009S0150W0247_BAC009S0171W0190,S0150,F,S0171,F
BAC009S0110W0156_BAC009S0716W0406,S0110,M,S0716,M
BAC009S0133W0179_BAC009S0102W0139,S0133,F,S0102,M
BAC009S0021W0284_BAC009S0107W0192,S0021,M,S0107,M
BAC009S0112W0237_BAC009S0042W0368,S0112,M,S0042,M
BAC009S0721W0340_BAC009S0713W0372,S0721,M,S0713,M
BAC009S0362W0485_BAC009S0523W0233,S0362,F,S0523,F
BAC009S0362W0494_BAC009S0210W0196,S0362,F,S0210,F
BAC009S0342W0466_BAC009S0211W0295,S0342,F,S0211,F
BAC009S0110W0158_BAC009S0709W0417,S0110,M,S0709,M
BAC009S0709W0398_BAC009S0198W0336,S0709,M,S0198,F
BAC009S0201W0167_BAC009S0334W0495,S0201,F,S0334,F
BAC009S0513W0188_BAC009S0193W0359,S0513,F,S0193,F
BAC009S0104W0183_BAC009S0702W0361,S0104,M,S0702,M
BAC009S0148W0203_BAC009S0423W0187,S0148,F,S0423,M
BAC009S0243W0208_BAC009S0113W0320,S0243,F,S0113,M
BAC009S0139W0142_BAC009S0082W0166,S0139,F,S0082,M
BAC009S0721W0248_BAC009S0172W0334,S0721,M,S0172,F
BAC009S0246W0478_BAC009S0237W0123,S0246,M,S0237,F
BAC009S0034W0326_BAC009S0513W0409,S0034,M,S0513,F
BAC009S0049W0262_BAC009S0121W0124,S0049,M,S0121,M
BAC009S0361W0447_BAC009S0179W0390,S0361,F,S0179,F
BAC009S0056W0251_BAC009S0361W0420,S0056,M,S0361,F
BAC009S0084W0313_BAC009S0184W0188,S0084,M,S0184,F
BAC009S0515W0436_BAC009S0600W0453,S0515,F,S0600,M
BAC009S0179W0133_BAC009S0231W0411,S0179,F,S0231,F
BAC009S0248W0156_BAC009S0146W0251,S0248,M,S0146,F
BAC009S0232W0300_BAC009S0065W0205,S0232,F,S0065,M
BAC009S0719W0407_BAC009S0213W0155,S0719,M,S0213,F
BAC009S0066W0188_BAC009S0048W0361,S0066,M,S0048,M
BAC009S0212W0194_BAC009S0123W0140,S0212,F,S0123,M
BAC009S0143W0254_BAC009S0184W0260,S0143,F,S0184,F
BAC009S0243W0394_BAC009S0132W0314,S0243,F,S0132,F
BAC009S0516W0168_BAC009S0509W0325,S0516,F,S0509,F
BAC009S0056W0214_BAC009S0225W0167,S0056,M,S0225,F
BAC009S0514W0478_BAC009S0172W0459,S0514,F,S0172,F
BAC009S0190W0242_BAC009S0238W0165,S0190,F,S0238,F
BAC009S0060W0146_BAC009S0094W0143,S0060,M,S0094,M
BAC009S0181W0447_BAC009S0522W0472,S0181,F,S0522,F
BAC009S0082W0464_BAC009S0662W0167,S0082,M,S0662,F
BAC009S0072W0123_BAC009S0149W0323,S0072,M,S0149,F
BAC009S0134W0151_BAC009S0655W0293,S0134,F,S0655,F
BAC009S0722W0197_BAC009S0664W0129,S0722,M,S0664,F
BAC009S0019W0149_BAC009S0209W0425,S0019,M,S0209,F
BAC009S0596W0189_BAC009S0075W0307,S0596,M,S0075,M
BAC009S0153W0443_BAC009S0663W0300,S0153,F,S0663,F
BAC009S0048W0437_BAC009S0233W0454,S0048,M,S0233,F
BAC009S0030W0452_BAC009S0601W0253,S0030,M,S0601,M
BAC009S0213W0126_BAC009S0217W0349,S0213,F,S0217,F
BAC009S0031W0125_BAC009S0201W0387,S0031,M,S0201,F
BAC009S0421W0162_BAC009S0190W0479,S0421,M,S0190,F
BAC009S0199W0491_BAC009S0422W0163,S0199,F,S0422,M
BAC009S0516W0261_BAC009S0173W0431,S0516,F,S0173,F
BAC009S0076W0145_BAC009S0705W0452,S0076,M,S0705,M
BAC009S0220W0385_BAC009S0216W0256,S0220,F,S0216,F
BAC009S0360W0403_BAC009S0227W0288,S0360,F,S0227,F
BAC009S0193W0363_BAC009S0104W0476,S0193,F,S0104,M
BAC009S0094W0232_BAC009S0046W0215,S0094,M,S0046,M
BAC009S0061W0262_BAC009S0241W0164,S0061,M,S0241,F
BAC009S0660W0207_BAC009S0088W0226,S0660,F,S0088,M
BAC009S0237W0284_BAC009S0360W0443,S0237,F,S0360,F
BAC009S0014W0412_BAC009S0150W0285,S0014,M,S0150,F
BAC009S0210W0472_BAC009S0231W0167,S0210,F,S0231,F
BAC009S0658W0138_BAC009S0050W0467,S0658,F,S0050,M
BAC009S0230W0334_BAC009S0007W0248,S0230,F,S0007,M
BAC009S0173W0337_BAC009S0343W0469,S0173,F,S0343,F
BAC009S0213W0291_BAC009S0078W0186,S0213,F,S0078,M
BAC009S0195W0488_BAC009S0082W0206,S0195,F,S0082,M
BAC009S0660W0294_BAC009S0059W0330,S0660,F,S0059,M
BAC009S0658W0486_BAC009S0059W0453,S0658,F,S0059,M
BAC009S0046W0202_BAC009S0140W0445,S0046,M,S0140,F
BAC009S0178W0336_BAC009S0206W0492,S0178,F,S0206,F
BAC009S0357W0192_BAC009S0137W0425,S0357,F,S0137,F
BAC009S0244W0245_BAC009S0126W0304,S0244,F,S0126,F
BAC009S0040W0449_BAC009S0708W0412,S0040,M,S0708,M
BAC009S0236W0297_BAC009S0133W0448,S0236,F,S0133,F
BAC009S0164W0249_BAC009S0122W0279,S0164,F,S0122,M
BAC009S0005W0341_BAC009S0125W0370,S0005,M,S0125,F
BAC009S0018W0228_BAC009S0423W0215,S0018,M,S0423,M
BAC009S0107W0162_BAC009S0342W0257,S0107,M,S0342,F
BAC009S0072W0485_BAC009S0510W0422,S0072,M,S0510,F
BAC009S0014W0312_BAC009S0143W0154,S0014,M,S0143,F
BAC009S0189W0400_BAC009S0513W0184,S0189,F,S0513,F
BAC009S0599W0326_BAC009S0219W0306,S0599,M,S0219,F
BAC009S0090W0196_BAC009S0055W0286,S0090,M,S0055,M
BAC009S0116W0253_BAC009S0228W0201,S0116,M,S0228,F
BAC009S0229W0390_BAC009S0190W0474,S0229,F,S0190,F
BAC009S0337W0246_BAC009S0068W0319,S0337,F,S0068,M
BAC009S0104W0433_BAC009S0710W0429,S0104,M,S0710,M
BAC009S0069W0262_BAC009S0012W0202,S0069,M,S0012,M
BAC009S0510W0326_BAC009S0089W0135,S0510,F,S0089,M
BAC009S0062W0304_BAC009S0518W0231,S0062,M,S0518,F
BAC009S0360W0325_BAC009S0130W0393,S0360,F,S0130,F
BAC009S0144W0434_BAC009S0081W0440,S0144,F,S0081,M
BAC009S0339W0157_BAC009S0138W0350,S0339,F,S0138,F
BAC009S0514W0268_BAC009S0008W0187,S0514,F,S0008,M
BAC009S0013W0358_BAC009S0045W0193,S0013,M,S0045,M
BAC009S0247W0445_BAC009S0422W0377,S0247,M,S0422,M
BAC009S0710W0390_BAC009S0047W0202,S0710,M,S0047,M
BAC009S0708W0328_BAC009S0598W0272,S0708,M,S0598,M
BAC009S0152W0478_BAC009S0114W0494,S0152,F,S0114,M
BAC009S0065W0184_BAC009S0173W0147,S0065,M,S0173,F
BAC009S0019W0281_BAC009S0193W0480,S0019,M,S0193,F
BAC009S0142W0413_BAC009S0178W0184,S0142,F,S0178,F
BAC009S0067W0339_BAC009S0066W0357,S0067,M,S0066,M
BAC009S0166W0210_BAC009S0172W0337,S0166,F,S0172,F
BAC009S0033W0136_BAC009S0051W0470,S0033,M,S0051,M
BAC009S0179W0462_BAC009S0217W0460,S0179,F,S0217,F
BAC009S0082W0230_BAC009S0024W0383,S0082,M,S0024,M
BAC009S0196W0227_BAC009S0014W0352,S0196,F,S0014,M
BAC009S0043W0409_BAC009S0020W0338,S0043,M,S0020,M
BAC009S0012W0135_BAC009S0721W0301,S0012,M,S0721,M
BAC009S0069W0385_BAC009S0055W0376,S0069,M,S0055,M
BAC009S0712W0142_BAC009S0597W0298,S0712,M,S0597,M
BAC009S0118W0304_BAC009S0237W0485,S0118,M,S0237,F
BAC009S0198W0234_BAC009S0240W0309,S0198,F,S0240,F
BAC009S0191W0459_BAC009S0047W0286,S0191,F,S0047,M
BAC009S0224W0485_BAC009S0107W0180,S0224,F,S0107,M
BAC009S0251W0484_BAC009S0086W0219,S0251,M,S0086,M
BAC009S0713W0148_BAC009S0509W0477,S0713,M,S0509,F
BAC009S0139W0189_BAC009S0360W0249,S0139,F,S0360,F
BAC009S0172W0142_BAC009S0235W0163,S0172,F,S0235,F
BAC009S0036W0205_BAC009S0098W0384,S0036,M,S0098,M
BAC009S0350W0329_BAC009S0246W0247,S0350,F,S0246,M
BAC009S0510W0248_BAC009S0207W0291,S0510,F,S0207,F
BAC009S0064W0475_BAC009S0054W0373,S0064,M,S0054,M
BAC009S0204W0296_BAC009S0134W0408,S0204,F,S0134,F
BAC009S0710W0480_BAC009S0105W0384,S0710,M,S0105,M
BAC009S0519W0223_BAC009S0179W0316,S0519,F,S0179,F
BAC009S0711W0121_BAC009S0128W0459,S0711,M,S0128,F
BAC009S0135W0469_BAC009S0359W0314,S0135,F,S0359,F
BAC009S0658W0228_BAC009S0352W0257,S0658,F,S0352,F
BAC009S0219W0275_BAC009S0114W0333,S0219,F,S0114,M
BAC009S0080W0457_BAC009S0229W0263,S0080,M,S0229,F
BAC009S0086W0225_BAC009S0053W0495,S0086,M,S0053,M
BAC009S0717W0316_BAC009S0599W0154,S0717,M,S0599,M
BAC009S0252W0137_BAC009S0359W0165,S0252,M,S0359,F
BAC009S0162W0193_BAC009S0233W0463,S0162,F,S0233,F
BAC009S0009W0121_BAC009S0201W0362,S0009,M,S0201,F
BAC009S0074W0149_BAC009S0214W0229,S0074,M,S0214,F
BAC009S0180W0346_BAC009S0220W0166,S0180,F,S0220,F
BAC009S0209W0268_BAC009S0009W0163,S0209,F,S0009,M
BAC009S0138W0357_BAC009S0114W0146,S0138,F,S0114,M
BAC009S0225W0226_BAC009S0024W0475,S0225,F,S0024,M
BAC009S0018W0474_BAC009S0349W0441,S0018,M,S0349,F
BAC009S0601W0183_BAC009S0189W0171,S0601,M,S0189,F
BAC009S0046W0432_BAC009S0015W0458,S0046,M,S0015,M
BAC009S0237W0183_BAC009S0181W0484,S0237,F,S0181,F
BAC009S0091W0323_BAC009S0655W0261,S0091,M,S0655,F
BAC009S0361W0267_BAC009S0226W0141,S0361,F,S0226,F
BAC009S0212W0199_BAC009S0123W0225,S0212,F,S0123,M
BAC009S0212W0330_BAC009S0362W0476,S0212,F,S0362,F
BAC009S0084W0428_BAC009S0146W0203,S0084,M,S0146,F
BAC009S0007W0382_BAC009S0067W0172,S0007,M,S0067,M
BAC009S0243W0402_BAC009S0070W0362,S0243,F,S0070,M
BAC009S0112W0234_BAC009S0137W0312,S0112,M,S0137,F
BAC009S0712W0222_BAC009S0054W0370,S0712,M,S0054,M
BAC009S0343W0370_BAC009S0239W0305,S0343,F,S0239,F
BAC009S0596W0351_BAC009S0032W0164,S0596,M,S0032,M
BAC009S0096W0292_BAC009S0067W0304,S0096,M,S0067,M
BAC009S0359W0482_BAC009S0034W0217,S0359,F,S0034,M
BAC009S0706W0469_BAC009S0055W0132,S0706,M,S0055,M
BAC009S0015W0223_BAC009S0152W0153,S0015,M,S0152,F
BAC009S0130W0205_BAC009S0705W0235,S0130,F,S0705,M
BAC009S0717W0244_BAC009S0236W0299,S0717,M,S0236,F
BAC009S0203W0218_BAC009S0132W0144,S0203,F,S0132,F
BAC009S0153W0374_BAC009S0098W0460,S0153,F,S0098,M
BAC009S0059W0449_BAC009S0219W0159,S0059,M,S0219,F
BAC009S0035W0168_BAC009S0224W0393,S0035,M,S0224,F
BAC009S0718W0280_BAC009S0705W0285,S0718,M,S0705,M
BAC009S0078W0427_BAC009S0129W0464,S0078,M,S0129,F
BAC009S0060W0309_BAC009S0171W0209,S0060,M,S0171,F
BAC009S0194W0265_BAC009S0159W0463,S0194,F,S0159,F
BAC009S0007W0454_BAC009S0096W0230,S0007,M,S0096,M
BAC009S0510W0406_BAC009S0161W0418,S0510,F,S0161,F
BAC009S0701W0262_BAC009S0023W0311,S0701,M,S0023,M
BAC009S0087W0359_BAC009S0207W0284,S0087,M,S0207,F
BAC009S0086W0323_BAC009S0195W0382,S0086,M,S0195,F
BAC009S0150W0458_BAC009S0511W0273,S0150,F,S0511,F
BAC009S0719W0448_BAC009S0241W0212,S0719,M,S0241,F
BAC009S0133W0185_BAC009S0195W0354,S0133,F,S0195,F
BAC009S0026W0144_BAC009S0157W0337,S0026,M,S0157,F
BAC009S0710W0328_BAC009S0717W0463,S0710,M,S0717,M
BAC009S0155W0326_BAC009S0510W0362,S0155,F,S0510,F
BAC009S0136W0145_BAC009S0147W0456,S0136,F,S0147,F
BAC009S0243W0165_BAC009S0124W0442,S0243,F,S0124,F
BAC009S0016W0467_BAC009S0103W0366,S0016,M,S0103,M
BAC009S0029W0465_BAC009S0116W0487,S0029,M,S0116,M
BAC009S0013W0152_BAC009S0097W0291,S0013,M,S0097,M
BAC009S0712W0176_BAC009S0121W0153,S0712,M,S0121,M
BAC009S0193W0309_BAC009S0713W0305,S0193,F,S0713,M
BAC009S0353W0424_BAC009S0094W0327,S0353,F,S0094,M
BAC009S0357W0464_BAC009S0065W0287,S0357,F,S0065,M
BAC009S0515W0366_BAC009S0164W0222,S0515,F,S0164,F
BAC009S0008W0483_BAC009S0717W0492,S0008,M,S0717,M
BAC009S0079W0416_BAC009S0210W0284,S0079,M,S0210,F
BAC009S0081W0491_BAC009S0236W0423,S0081,M,S0236,F
BAC009S0720W0138_BAC009S0104W0206,S0720,M,S0104,M
BAC009S0353W0190_BAC009S0182W0182,S0353,F,S0182,F
BAC009S0135W0255_BAC009S0348W0479,S0135,F,S0348,F
BAC009S0048W0367_BAC009S0119W0362,S0048,M,S0119,M
BAC009S0216W0445_BAC009S0138W0242,S0216,F,S0138,F
BAC009S0212W0129_BAC009S0047W0203,S0212,F,S0047,M
BAC009S0135W0260_BAC009S0062W0477,S0135,F,S0062,M
BAC009S0338W0310_BAC009S0658W0300,S0338,F,S0658,F
BAC009S0234W0271_BAC009S0014W0357,S0234,F,S0014,M
BAC009S0162W0460_BAC009S0154W0475,S0162,F,S0154,F
BAC009S0111W0389_BAC009S0120W0134,S0111,M,S0120,M
BAC009S0120W0319_BAC009S0221W0169,S0120,M,S0221,F
BAC009S0600W0394_BAC009S0106W0355,S0600,M,S0106,M
BAC009S0017W0440_BAC009S0131W0412,S0017,M,S0131,F
BAC009S0156W0414_BAC009S0191W0421,S0156,F,S0191,F
BAC009S0232W0397_BAC009S0146W0247,S0232,F,S0146,F
BAC009S0519W0381_BAC009S0663W0494,S0519,F,S0663,F
BAC009S0657W0229_BAC009S0084W0235,S0657,F,S0084,M
BAC009S0520W0327_BAC009S0239W0402,S0520,F,S0239,F
BAC009S0347W0332_BAC009S0225W0320,S0347,F,S0225,F
BAC009S0362W0147_BAC009S0235W0368,S0362,F,S0235,F
BAC009S0111W0473_BAC009S0720W0216,S0111,M,S0720,M
BAC009S0518W0255_BAC009S0062W0364,S0518,F,S0062,M
BAC009S0176W0243_BAC009S0597W0279,S0176,F,S0597,M
BAC009S0656W0126_BAC009S0028W0195,S0656,F,S0028,M
BAC009S0160W0209_BAC009S0235W0468,S0160,F,S0235,F
BAC009S0225W0328_BAC009S0514W0473,S0225,F,S0514,F
BAC009S0042W0268_BAC009S0363W0207,S0042,M,S0363,F
BAC009S0421W0260_BAC009S0347W0419,S0421,M,S0347,F
BAC009S0232W0462_BAC009S0092W0476,S0232,F,S0092,M
BAC009S0171W0442_BAC009S0139W0463,S0171,F,S0139,F
BAC009S0224W0457_BAC009S0097W0176,S0224,F,S0097,M
BAC009S0662W0179_BAC009S0244W0126,S0662,F,S0244,F
BAC009S0657W0417_BAC009S0094W0472,S0657,F,S0094,M
BAC009S0064W0410_BAC009S0160W0129,S0064,M,S0160,F
BAC009S0201W0445_BAC009S0110W0251,S0201,F,S0110,M
BAC009S0103W0450_BAC009S0033W0453,S0103,M,S0033,M
BAC009S0151W0166_BAC009S0098W0158,S0151,F,S0098,M
BAC009S0342W0364_BAC009S0098W0315,S0342,F,S0098,M
BAC009S0250W0391_BAC009S0098W0369,S0250,M,S0098,M
BAC009S0423W0235_BAC009S0705W0450,S0423,M,S0705,M
BAC009S0035W0331_BAC009S0131W0449,S0035,M,S0131,F
BAC009S0127W0455_BAC009S0247W0189,S0127,F,S0247,M
BAC009S0074W0148_BAC009S0207W0461,S0074,M,S0207,F
BAC009S0337W0160_BAC009S0115W0440,S0337,F,S0115,M
BAC009S0105W0398_BAC009S0340W0423,S0105,M,S0340,F
BAC009S0721W0288_BAC009S0701W0485,S0721,M,S0701,M
BAC009S0133W0283_BAC009S0062W0373,S0133,F,S0062,M
BAC009S0224W0169_BAC009S0045W0192,S0224,F,S0045,M
BAC009S0176W0278_BAC009S0062W0146,S0176,F,S0062,M
BAC009S0658W0424_BAC009S0666W0464,S0658,F,S0666,F
BAC009S0252W0293_BAC009S0120W0322,S0252,M,S0120,M
BAC009S0075W0366_BAC009S0167W0359,S0075,M,S0167,F
BAC009S0051W0272_BAC009S0163W0321,S0051,M,S0163,F
BAC009S0215W0328_BAC009S0111W0226,S0215,F,S0111,M
BAC009S0187W0150_BAC009S0166W0249,S0187,F,S0166,F
BAC009S0047W0422_BAC009S0121W0447,S0047,M,S0121,M
BAC009S0196W0181_BAC009S0163W0355,S0196,F,S0163,F
BAC009S0063W0151_BAC009S0195W0178,S0063,M,S0195,F
BAC009S0357W0380_BAC009S0074W0165,S0357,F,S0074,M
BAC009S0095W0471_BAC009S0225W0246,S0095,M,S0225,F
BAC009S0129W0222_BAC009S0041W0330,S0129,F,S0041,M
BAC009S0071W0355_BAC009S0076W0181,S0071,M,S0076,M
BAC009S0007W0365_BAC009S0197W0465,S0007,M,S0197,F
BAC009S0240W0456_BAC009S0010W0388,S0240,F,S0010,M
BAC009S0215W0238_BAC009S0241W0386,S0215,F,S0241,F
BAC009S0660W0216_BAC009S0149W0226,S0660,F,S0149,F
BAC009S0145W0313_BAC009S0197W0363,S0145,F,S0197,F
BAC009S0599W0477_BAC009S0513W0451,S0599,M,S0513,F
BAC009S0216W0348_BAC009S0130W0279,S0216,F,S0130,F
BAC009S0220W0336_BAC009S0171W0399,S0220,F,S0171,F
BAC009S0011W0337_BAC009S0022W0163,S0011,M,S0022,M
BAC009S0168W0157_BAC009S0710W0247,S0168,F,S0710,M
BAC009S0231W0345_BAC009S0141W0257,S0231,F,S0141,F
BAC009S0184W0318_BAC009S0168W0330,S0184,F,S0168,F
BAC009S0174W0262_BAC009S0076W0233,S0174,F,S0076,M
BAC009S0018W0356_BAC009S0516W0153,S0018,M,S0516,F
BAC009S0230W0151_BAC009S0248W0328,S0230,F,S0248,M
BAC009S0016W0269_BAC009S0148W0141,S0016,M,S0148,F
BAC009S0227W0369_BAC009S0101W0125,S0227,F,S0101,M
BAC009S0048W0133_BAC009S0017W0312,S0048,M,S0017,M
BAC009S0244W0300_BAC009S0355W0250,S0244,F,S0355,F
BAC009S0026W0304_BAC009S0665W0295,S0026,M,S0665,F
BAC009S0657W0329_BAC009S0711W0279,S0657,F,S0711,M
BAC009S0664W0347_BAC009S0047W0171,S0664,F,S0047,M
BAC009S0048W0466_BAC009S0349W0282,S0048,M,S0349,F
BAC009S0655W0176_BAC009S0511W0312,S0655,F,S0511,F
BAC009S0241W0167_BAC009S0070W0176,S0241,F,S0070,M
BAC009S0130W0195_BAC009S0126W0436,S0130,F,S0126,F
BAC009S0112W0263_BAC009S0209W0181,S0112,M,S0209,F
BAC009S0227W0213_BAC009S0111W0274,S0227,F,S0111,M
BAC009S0250W0123_BAC009S0252W0325,S0250,M,S0252,M
BAC009S0026W0305_BAC009S0246W0273,S0026,M,S0246,M
BAC009S0512W0395_BAC009S0103W0257,S0512,F,S0103,M
BAC009S0128W0486_BAC009S0713W0470,S0128,F,S0713,M
BAC009S0095W0185_BAC009S0719W0292,S0095,M,S0719,M
BAC009S0155W0313_BAC009S0232W0314,S0155,F,S0232,F
BAC009S0030W0403_BAC009S0511W0439,S0030,M,S0511,F
BAC009S0138W0122_BAC009S0656W0265,S0138,F,S0656,F
BAC009S0060W0201_BAC009S0168W0151,S0060,M,S0168,F
BAC009S0122W0146_BAC009S0195W0203,S0122,M,S0195,F
BAC009S0243W0418_BAC009S0145W0134,S0243,F,S0145,F
BAC009S0704W0142_BAC009S0040W0274,S0704,M,S0040,M
BAC009S0660W0146_BAC009S0521W0256,S0660,F,S0521,F
BAC009S0022W0161_BAC009S0335W0191,S0022,M,S0335,F
BAC009S0092W0445_BAC009S0244W0155,S0092,M,S0244,F
BAC009S0659W0442_BAC009S0227W0370,S0659,F,S0227,F
BAC009S0105W0328_BAC009S0352W0450,S0105,M,S0352,F
BAC009S0210W0312_BAC009S0235W0406,S0210,F,S0235,F
BAC009S0201W0182_BAC009S0161W0427,S0201,F,S0161,F
BAC009S0704W0444_BAC009S0712W0135,S0704,M,S0712,M
BAC009S0120W0250_BAC009S0139W0148,S0120,M,S0139,F
BAC009S0112W0426_BAC009S0710W0398,S0112,M,S0710,M
BAC009S0089W0349_BAC009S0202W0367,S0089,M,S0202,F
BAC009S0187W0366_BAC009S0363W0239,S0187,F,S0363,F
BAC009S0217W0458_BAC009S0155W0309,S0217,F,S0155,F
BAC009S0215W0418_BAC009S0099W0303,S0215,F,S0099,M
BAC009S0161W0270_BAC009S0022W0216,S0161,F,S0022,M
BAC009S0079W0386_BAC009S0721W0181,S0079,M,S0721,M
BAC009S0709W0447_BAC009S0030W0151,S0709,M,S0030,M
BAC009S0072W0420_BAC009S0702W0469,S0072,M,S0702,M
BAC009S0043W0473_BAC009S0131W0479,S0043,M,S0131,F
BAC009S0096W0358_BAC009S0051W0483,S0096,M,S0051,M
BAC009S0655W0282_BAC009S0703W0396,S0655,F,S0703,M
BAC009S0176W0459_BAC009S0713W0433,S0176,F,S0713,M
BAC009S0702W0323_BAC009S0717W0133,S0702,M,S0717,M
BAC009S0055W0305_BAC009S0088W0141,S0055,M,S0088,M
BAC009S0187W0257_BAC009S0143W0420,S0187,F,S0143,F
BAC009S0711W0478_BAC009S0203W0205,S0711,M,S0203,F
BAC009S0014W0373_BAC009S0711W0375,S0014,M,S0711,M
BAC009S0343W0158_BAC009S0236W0134,S0343,F,S0236,F
BAC009S0072W0425_BAC009S0019W0450,S0072,M,S0019,M
BAC009S0716W0202_BAC009S0047W0159,S0716,M,S0047,M
BAC009S0335W0151_BAC009S0067W0133,S0335,F,S0067,M
BAC009S0337W0328_BAC009S0104W0353,S0337,F,S0104,M
BAC009S0517W0144_BAC009S0068W0146,S0517,F,S0068,M
BAC009S0240W0256_BAC009S0122W0319,S0240,F,S0122,M
BAC009S0206W0152_BAC009S0020W0205,S0206,F,S0020,M
BAC009S0091W0387_BAC009S0132W0199,S0091,M,S0132,F
BAC009S0020W0310_BAC009S0251W0485,S0020,M,S0251,M
BAC009S0110W0421_BAC009S0098W0232,S0110,M,S0098,M
BAC009S0421W0450_BAC009S0006W0164,S0421,M,S0006,M
BAC009S0109W0456_BAC009S0245W0162,S0109,M,S0245,F
BAC009S0348W0456_BAC009S0250W0383,S0348,F,S0250,M
BAC009S0098W0376_BAC009S0156W0214,S0098,M,S0156,F
BAC009S0180W0495_BAC009S0120W0317,S0180,F,S0120,M
BAC009S0077W0125_BAC009S0423W0315,S0077,M,S0423,M
BAC009S0523W0225_BAC009S0701W0418,S0523,F,S0701,M
BAC009S0057W0463_BAC009S0520W0152,S0057,M,S0520,F
BAC009S0663W0260_BAC009S0721W0188,S0663,F,S0721,M
BAC009S0660W0209_BAC009S0122W0151,S0660,F,S0122,M
BAC009S0010W0439_BAC009S0025W0208,S0010,M,S0025,M
BAC009S0143W0184_BAC009S0080W0349,S0143,F,S0080,M
BAC009S0124W0193_BAC009S0347W0447,S0124,F,S0347,F
BAC009S0655W0121_BAC009S0014W0253,S0655,F,S0014,M
BAC009S0709W0359_BAC009S0033W0315,S0709,M,S0033,M
BAC009S0189W0264_BAC009S0111W0161,S0189,F,S0111,M
BAC009S0102W0319_BAC009S0156W0301,S0102,M,S0156,F
BAC009S0705W0392_BAC009S0657W0325,S0705,M,S0657,F
BAC009S0131W0458_BAC009S0007W0473,S0131,F,S0007,M
BAC009S0192W0381_BAC009S0047W0429,S0192,F,S0047,M
BAC009S0341W0308_BAC009S0145W0259,S0341,F,S0145,F
BAC009S0059W0495_BAC009S0191W0296,S0059,M,S0191,F
BAC009S0198W0285_BAC009S0054W0470,S0198,F,S0054,M
BAC009S0339W0192_BAC009S0212W0174,S0339,F,S0212,F
BAC009S0345W0146_BAC009S0108W0484,S0345,F,S0108,M
BAC009S0350W0350_BAC009S0722W0329,S0350,F,S0722,M
BAC009S0199W0254_BAC009S0718W0403,S0199,F,S0718,M
BAC009S0711W0131_BAC009S0236W0260,S0711,M,S0236,F
BAC009S0231W0465_BAC009S0251W0494,S0231,F,S0251,M
BAC009S0014W0221_BAC009S0205W0253,S0014,M,S0205,F
BAC009S0252W0275_BAC009S0088W0312,S0252,M,S0088,M
BAC009S0061W0404_BAC009S0178W0233,S0061,M,S0178,F
BAC009S0344W0304_BAC009S0089W0341,S0344,F,S0089,M
BAC009S0515W0186_BAC009S0665W0489,S0515,F,S0665,F
BAC009S0521W0408_BAC009S0071W0320,S0521,F,S0071,M
BAC009S0194W0254_BAC009S0352W0296,S0194,F,S0352,F
