mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
BAC009S0058W0295_BAC009S0522W0162_BAC009S0178W0288,S0058,M,S0522,F,S0178,F
BAC009S0343W0324_BAC009S0598W0311_BAC009S0171W0170,S0343,F,S0598,M,S0171,F
BAC009S0176W0298_BAC009S0347W0136_BAC009S0048W0392,S0176,F,S0347,F,S0048,M
BAC009S0009W0369_BAC009S0336W0393_BAC009S0029W0352,S0009,M,S0336,F,S0029,M
BAC009S0194W0482_BAC009S0107W0370_BAC009S0142W0235,S0194,F,S0107,M,S0142,F
BAC009S0350W0196_BAC009S0236W0331_BAC009S0069W0142,S0350,F,S0236,F,S0069,M
BAC009S0130W0438_BAC009S0169W0366_BAC009S0208W0207,S0130,F,S0169,F,S0208,F
BAC009S0715W0129_BAC009S0009W0477_BAC009S0231W0282,S0715,M,S0009,M,S0231,F
BAC009S0341W0122_BAC009S0717W0400_BAC009S0116W0240,S0341,F,S0717,M,S0116,M
BAC009S0715W0252_BAC009S0120W0178_BAC009S0024W0212,S0715,M,S0120,M,S0024,M
BAC009S0201W0247_BAC009S0335W0286_BAC009S0097W0434,S0201,F,S0335,F,S0097,M
BAC009S0185W0303_BAC009S0248W0319_BAC009S0078W0336,S0185,F,S0248,M,S0078,M
BAC009S0597W0430_BAC009S0223W0328_BAC009S0113W0180,S0597,M,S0223,F,S0113,M
BAC009S0345W0234_BAC009S0228W0268_BAC009S0189W0436,S0345,F,S0228,F,S0189,F
BAC009S0147W0315_BAC009S0166W0295_BAC009S0086W0316,S0147,F,S0166,F,S0086,M
BAC009S0016W0407_BAC009S0180W0435_BAC009S0599W0316,S0016,M,S0180,F,S0599,M
BAC009S0201W0345_BAC009S0517W0401_BAC009S0090W0261,S0201,F,S0517,F,S0090,M
BAC009S0185W0395_BAC009S0043W0140_BAC009S0195W0302,S0185,F,S0043,M,S0195,F
BAC009S0082W0126_BAC009S0348W0388_BAC009S0009W0165,S0082,M,S0348,F,S0009,M
BAC009S0209W0205_BAC009S0124W0278_BAC009S0666W0133,S0209,F,S0124,F,S0666,F
BAC009S0015W0432_BAC009S0078W0483_BAC009S0347W0438,S0015,M,S0078,M,S0347,F
BAC009S0363W0184_BAC009S0211W0133_BAC009S0085W0493,S0363,F,S0211,F,S0085,M
BAC009S0055W0132_BAC009S0138W0432_BAC009S0148W0238,S0055,M,S0138,F,S0148,F
BAC009S0059W0293_BAC009S0018W0284_BAC009S0162W0192,S0059,M,S0018,M,S0162,F
BAC009S0068W0431_BAC009S0197W0375_BAC009S0338W0468,S0068,M,S0197,F,S0338,F
BAC009S0341W0150_BAC009S0156W0293_BAC009S0074W0209,S0341,F,S0156,F,S0074,M
BAC009S0240W0289_BAC009S0247W0406_BAC009S0122W0200,S0240,F,S0247,M,S0122,M
BAC009S0137W0167_BAC009S0173W0198_BAC009S0220W0335,S0137,F,S0173,F,S0220,F
BAC009S0177W0424_BAC009S0236W0436_BAC009S0344W0444,S0177,F,S0236,F,S0344,F
BAC009S0720W0367_BAC009S0518W0431_BAC009S0035W0463,S0720,M,S0518,F,S0035,M
BAC009S0167W0238_BAC009S0519W0380_BAC009S0513W0491,S0167,F,S0519,F,S0513,F
BAC009S0337W0125_BAC009S0012W0145_BAC009S0251W0339,S0337,F,S0012,M,S0251,M
BAC009S0709W0221_BAC009S0251W0172_BAC009S0077W0171,S0709,M,S0251,M,S0077,M
BAC009S0194W0259_BAC009S0072W0371_BAC009S0193W0453,S0194,F,S0072,M,S0193,F
BAC009S0199W0381_BAC009S0233W0440_BAC009S0170W0293,S0199,F,S0233,F,S0170,F
BAC009S0518W0417_BAC009S0106W0466_BAC009S0127W0153,S0518,F,S0106,M,S0127,F
BAC009S0131W0333_BAC009S0596W0124_BAC009S0350W0123,S0131,F,S0596,M,S0350,F
BAC009S0036W0200_BAC009S0704W0481_BAC009S0212W0268,S0036,M,S0704,M,S0212,F
BAC009S0080W0391_BAC009S0087W0188_BAC009S0078W0490,S0080,M,S0087,M,S0078,M
BAC009S0336W0336_BAC009S0107W0187_BAC009S0020W0229,S0336,F,S0107,M,S0020,M
BAC009S0108W0134_BAC009S0657W0434_BAC009S0207W0455,S0108,M,S0657,F,S0207,F
BAC009S0248W0301_BAC009S0222W0215_BAC009S0703W0195,S0248,M,S0222,F,S0703,M
BAC009S0234W0157_BAC009S0523W0140_BAC009S0132W0257,S0234,F,S0523,F,S0132,F
BAC009S0013W0316_BAC009S0353W0461_BAC009S0131W0206,S0013,M,S0353,F,S0131,F
BAC009S0165W0137_BAC009S0066W0458_BAC009S0656W0455,S0165,F,S0066,M,S0656,F
BAC009S0509W0356_BAC009S0513W0350_BAC009S0359W0205,S0509,F,S0513,F,S0359,F
BAC009S0053W0356_BAC009S0051W0282_BAC009S0026W0195,S0053,M,S0051,M,S0026,M
BAC009S0242W0227_BAC009S0717W0437_BAC009S0188W0221,S0242,F,S0717,M,S0188,F
BAC009S0009W0376_BAC009S0019W0267_BAC009S0246W0255,S0009,M,S0019,M,S0246,M
BAC009S0230W0330_BAC009S0710W0386_BAC009S0192W0199,S0230,F,S0710,M,S0192,F
BAC009S0059W0276_BAC009S0063W0175_BAC009S0662W0138,S0059,M,S0063,M,S0662,F
BAC009S0046W0346_BAC009S0039W0472_BAC009S0033W0459,S0046,M,S0039,M,S0033,M
BAC009S0203W0360_BAC009S0660W0195_BAC009S0338W0400,S0203,F,S0660,F,S0338,F
BAC009S0184W0210_BAC009S0164W0464_BAC009S0031W0402,S0184,F,S0164,F,S0031,M
BAC009S0517W0184_BAC009S0110W0227_BAC009S0601W0330,S0517,F,S0110,M,S0601,M
BAC009S0141W0147_BAC009S0166W0437_BAC009S0186W0452,S0141,F,S0166,F,S0186,F
BAC009S0127W0302_BAC009S0702W0469_BAC009S0722W0487,S0127,F,S0702,M,S0722,M
BAC009S0666W0233_BAC009S0721W0465_BAC009S0058W0339,S0666,F,S0721,M,S0058,M
BAC009S0006W0211_BAC009S0094W0312_BAC009S0722W0336,S0006,M,S0094,M,S0722,M
BAC009S0516W0351_BAC009S0062W0409_BAC009S0105W0415,S0516,F,S0062,M,S0105,M
BAC009S0152W0418_BAC009S0211W0397_BAC009S0081W0434,S0152,F,S0211,F,S0081,M
BAC009S0186W0198_BAC009S0204W0136_BAC009S0705W0224,S0186,F,S0204,F,S0705,M
BAC009S0167W0199_BAC009S0219W0171_BAC009S0191W0159,S0167,F,S0219,F,S0191,F
BAC009S0089W0487_BAC009S0081W0257_BAC009S0600W0319,S0089,M,S0081,M,S0600,M
BAC009S0165W0219_BAC009S0101W0200_BAC009S0172W0390,S0165,F,S0101,M,S0172,F
BAC009S0088W0172_BAC009S0421W0121_BAC009S0078W0162,S0088,M,S0421,M,S0078,M
BAC009S0116W0158_BAC009S0174W0283_BAC009S0131W0475,S0116,M,S0174,F,S0131,F
BAC009S0712W0339_BAC009S0095W0394_BAC009S0227W0216,S0712,M,S0095,M,S0227,F
BAC009S0238W0439_BAC009S0081W0393_BAC009S0197W0376,S0238,F,S0081,M,S0197,F
BAC009S0184W0441_BAC009S0239W0409_BAC009S0042W0356,S0184,F,S0239,F,S0042,M
BAC009S0204W0350_BAC009S0516W0340_BAC009S0362W0485,S0204,F,S0516,F,S0362,F
BAC009S0144W0141_BAC009S0069W0279_BAC009S0247W0473,S0144,F,S0069,M,S0247,M
BAC009S0705W0289_BAC009S0205W0392_BAC009S0103W0446,S0705,M,S0205,F,S0103,M
BAC009S0059W0472_BAC009S0133W0138_BAC009S0157W0251,S0059,M,S0133,F,S0157,F
BAC009S0657W0302_BAC009S0147W0224_BAC009S0173W0310,S0657,F,S0147,F,S0173,F
BAC009S0135W0379_BAC009S0047W0353_BAC009S0123W0372,S0135,F,S0047,M,S0123,M
BAC009S0522W0449_BAC009S0029W0439_BAC009S0087W0349,S0522,F,S0029,M,S0087,M
BAC009S0134W0155_BAC009S0025W0329_BAC009S0150W0413,S0134,F,S0025,M,S0150,F
BAC009S0105W0169_BAC009S0358W0352_BAC009S0081W0193,S0105,M,S0358,F,S0081,M
BAC009S0704W0438_BAC009S0522W0147_BAC009S0659W0339,S0704,M,S0522,F,S0659,F
BAC009S0104W0344_BAC009S0188W0465_BAC009S0062W0242,S0104,M,S0188,F,S0062,M
BAC009S0713W0139_BAC009S0335W0257_BAC009S0095W0363,S0713,M,S0335,F,S0095,M
BAC009S0151W0171_BAC009S0711W0283_BAC009S0073W0173,S0151,F,S0711,M,S0073,M
BAC009S0159W0163_BAC009S0162W0128_BAC009S0121W0402,S0159,F,S0162,F,S0121,M
BAC009S0187W0318_BAC009S0015W0367_BAC009S0252W0216,S0187,F,S0015,M,S0252,M
BAC009S0053W0480_BAC009S0182W0279_BAC009S0239W0304,S0053,M,S0182,F,S0239,F
BAC009S0050W0329_BAC009S0151W0494_BAC009S0362W0340,S0050,M,S0151,F,S0362,F
BAC009S0169W0467_BAC009S0005W0463_BAC009S0720W0435,S0169,F,S0005,M,S0720,M
BAC009S0011W0366_BAC009S0146W0139_BAC009S0247W0170,S0011,M,S0146,F,S0247,M
BAC009S0175W0282_BAC009S0185W0234_BAC009S0166W0394,S0175,F,S0185,F,S0166,F
BAC009S0013W0267_BAC009S0090W0151_BAC009S0519W0258,S0013,M,S0090,M,S0519,F
BAC009S0201W0174_BAC009S0711W0300_BAC009S0246W0149,S0201,F,S0711,M,S0246,M
BAC009S0347W0468_BAC009S0173W0371_BAC009S0123W0284,S0347,F,S0173,F,S0123,M
BAC009S0061W0385_BAC009S0067W0262_BAC009S0214W0391,S0061,M,S0067,M,S0214,F
BAC009S0706W0431_BAC009S0016W0485_BAC009S0149W0122,S0706,M,S0016,M,S0149,F
BAC009S0032W0408_BAC009S0204W0188_BAC009S0245W0307,S0032,M,S0204,F,S0245,F
BAC009S0237W0486_BAC009S0158W0351_BAC009S0252W0166,S0237,F,S0158,F,S0252,M
BAC009S0165W0389_BAC009S0027W0483_BAC009S0184W0372,S0165,F,S0027,M,S0184,F
BAC009S0213W0242_BAC009S0082W0144_BAC009S0145W0408,S0213,F,S0082,M,S0145,F
BAC009S0088W0308_BAC009S0509W0384_BAC009S0104W0445,S0088,M,S0509,F,S0104,M
BAC009S0132W0186_BAC009S0207W0293_BAC009S0035W0402,S0132,F,S0207,F,S0035,M
BAC009S0192W0414_BAC009S0186W0414_BAC009S0112W0249,S0192,F,S0186,F,S0112,M
BAC009S0034W0386_BAC009S0166W0189_BAC009S0026W0168,S0034,M,S0166,F,S0026,M
BAC009S0230W0395_BAC009S0355W0485_BAC009S0087W0392,S0230,F,S0355,F,S0087,M
BAC009S0244W0135_BAC009S0114W0144_BAC009S0201W0287,S0244,F,S0114,M,S0201,F
BAC009S0069W0443_BAC009S0176W0365_BAC009S0020W0153,S0069,M,S0176,F,S0020,M
BAC009S0003W0152_BAC009S0342W0242_BAC009S0509W0337,S0003,M,S0342,F,S0509,F
BAC009S0135W0155_BAC009S0039W0384_BAC009S0098W0342,S0135,F,S0039,M,S0098,M
BAC009S0220W0299_BAC009S0344W0130_BAC009S0052W0148,S0220,F,S0344,F,S0052,M
BAC009S0511W0339_BAC009S0519W0464_BAC009S0011W0358,S0511,F,S0519,F,S0011,M
BAC009S0193W0160_BAC009S0120W0202_BAC009S0195W0127,S0193,F,S0120,M,S0195,F
BAC009S0134W0364_BAC009S0180W0163_BAC009S0246W0329,S0134,F,S0180,F,S0246,M
BAC009S0053W0390_BAC009S0046W0267_BAC009S0187W0271,S0053,M,S0046,M,S0187,F
BAC009S0715W0193_BAC009S0149W0319_BAC009S0248W0266,S0715,M,S0149,F,S0248,M
BAC009S0722W0219_BAC009S0006W0484_BAC009S0003W0323,S0722,M,S0006,M,S0003,M
BAC009S0124W0371_BAC009S0181W0189_BAC009S0116W0369,S0124,F,S0181,F,S0116,M
BAC009S0154W0286_BAC009S0059W0490_BAC009S0336W0422,S0154,F,S0059,M,S0336,F
BAC009S0086W0248_BAC009S0069W0221_BAC009S0353W0197,S0086,M,S0069,M,S0353,F
BAC009S0150W0206_BAC009S0046W0213_BAC009S0221W0151,S0150,F,S0046,M,S0221,F
BAC009S0148W0268_BAC009S0243W0203_BAC009S0238W0195,S0148,F,S0243,F,S0238,F
BAC009S0518W0317_BAC009S0096W0442_BAC009S0245W0245,S0518,F,S0096,M,S0245,F
BAC009S0666W0390_BAC009S0122W0222_BAC009S0006W0170,S0666,F,S0122,M,S0006,M
BAC009S0663W0336_BAC009S0334W0311_BAC009S0345W0466,S0663,F,S0334,F,S0345,F
BAC009S0124W0379_BAC009S0051W0273_BAC009S0066W0240,S0124,F,S0051,M,S0066,M
BAC009S0211W0344_BAC009S0217W0464_BAC009S0050W0170,S0211,F,S0217,F,S0050,M
BAC009S0348W0292_BAC009S0658W0490_BAC009S0163W0186,S0348,F,S0658,F,S0163,F
BAC009S0721W0161_BAC009S0656W0425_BAC009S0193W0157,S0721,M,S0656,F,S0193,F
BAC009S0232W0350_BAC009S0062W0196_BAC009S0211W0340,S0232,F,S0062,M,S0211,F
BAC009S0351W0235_BAC009S0210W0208_BAC009S0016W0246,S0351,F,S0210,F,S0016,M
BAC009S0067W0234_BAC009S0220W0161_BAC009S0106W0302,S0067,M,S0220,F,S0106,M
BAC009S0065W0428_BAC009S0171W0397_BAC009S0152W0370,S0065,M,S0171,F,S0152,F
BAC009S0515W0320_BAC009S0716W0409_BAC009S0208W0213,S0515,F,S0716,M,S0208,F
BAC009S0008W0457_BAC009S0704W0378_BAC009S0143W0161,S0008,M,S0704,M,S0143,F
BAC009S0116W0305_BAC009S0151W0232_BAC009S0246W0465,S0116,M,S0151,F,S0246,M
BAC009S0065W0183_BAC009S0152W0403_BAC009S0220W0435,S0065,M,S0152,F,S0220,F
BAC009S0070W0433_BAC009S0222W0160_BAC009S0151W0339,S0070,M,S0222,F,S0151,F
BAC009S0100W0209_BAC009S0065W0405_BAC009S0600W0456,S0100,M,S0065,M,S0600,M
BAC009S0099W0434_BAC009S0231W0306_BAC009S0361W0215,S0099,M,S0231,F,S0361,F
BAC009S0363W0438_BAC009S0225W0406_BAC009S0655W0452,S0363,F,S0225,F,S0655,F
BAC009S0226W0421_BAC009S0153W0315_BAC009S0070W0182,S0226,F,S0153,F,S0070,M
BAC009S0101W0449_BAC009S0087W0423_BAC009S0126W0133,S0101,M,S0087,M,S0126,F
BAC009S0095W0321_BAC009S0244W0126_BAC009S0165W0206,S0095,M,S0244,F,S0165,F
BAC009S0071W0156_BAC009S0251W0483_BAC009S0078W0391,S0071,M,S0251,M,S0078,M
BAC009S0240W0414_BAC009S0224W0264_BAC009S0235W0319,S0240,F,S0224,F,S0235,F
BAC009S0355W0198_BAC009S0126W0271_BAC009S0049W0122,S0355,F,S0126,F,S0049,M
BAC009S0511W0475_BAC009S0708W0341_BAC009S0094W0356,S0511,F,S0708,M,S0094,M
BAC009S0199W0239_BAC009S0040W0328_BAC009S0597W0479,S0199,F,S0040,M,S0597,M
BAC009S0665W0264_BAC009S0099W0178_BAC009S0185W0145,S0665,F,S0099,M,S0185,F
BAC009S0177W0218_BAC009S0172W0489_BAC009S0655W0174,S0177,F,S0172,F,S0655,F
BAC009S0090W0330_BAC009S0050W0310_BAC009S0093W0490,S0090,M,S0050,M,S0093,M
BAC009S0185W0435_BAC009S0171W0432_BAC009S0160W0472,S0185,F,S0171,F,S0160,F
BAC009S0520W0475_BAC009S0194W0399_BAC009S0209W0347,S0520,F,S0194,F,S0209,F
BAC009S0009W0450_BAC009S0199W0341_BAC009S0156W0163,S0009,M,S0199,F,S0156,F
BAC009S0510W0479_BAC009S0019W0487_BAC009S0173W0494,S0510,F,S0019,M,S0173,F
BAC009S0223W0401_BAC009S0034W0495_BAC009S0061W0450,S0223,F,S0034,M,S0061,M
BAC009S0066W0468_BAC009S0050W0449_BAC009S0341W0267,S0066,M,S0050,M,S0341,F
BAC009S0191W0286_BAC009S0184W0338_BAC009S0657W0384,S0191,F,S0184,F,S0657,F
BAC009S0056W0253_BAC009S0357W0197_BAC009S0356W0455,S0056,M,S0357,F,S0356,F
BAC009S0119W0337_BAC009S0204W0351_BAC009S0050W0286,S0119,M,S0204,F,S0050,M
BAC009S0221W0369_BAC009S0250W0210_BAC009S0163W0404,S0221,F,S0250,M,S0163,F
BAC009S0029W0354_BAC009S0134W0144_BAC009S0112W0139,S0029,M,S0134,F,S0112,M
BAC009S0510W0139_BAC009S0007W0411_BAC009S0092W0447,S0510,F,S0007,M,S0092,M
BAC009S0513W0292_BAC009S0092W0481_BAC009S0186W0344,S0513,F,S0092,M,S0186,F
BAC009S0721W0364_BAC009S0141W0437_BAC009S0523W0463,S0721,M,S0141,F,S0523,F
BAC009S0015W0380_BAC009S0702W0411_BAC009S0245W0395,S0015,M,S0702,M,S0245,F
BAC009S0202W0174_BAC009S0243W0156_BAC009S0109W0362,S0202,F,S0243,F,S0109,M
BAC009S0343W0181_BAC009S0219W0149_BAC009S0345W0377,S0343,F,S0219,F,S0345,F
BAC009S0082W0212_BAC009S0709W0235_BAC009S0011W0185,S0082,M,S0709,M,S0011,M
BAC009S0701W0437_BAC009S0212W0261_BAC009S0514W0400,S0701,M,S0212,F,S0514,F
BAC009S0065W0389_BAC009S0168W0233_BAC009S0517W0247,S0065,M,S0168,F,S0517,F
BAC009S0111W0411_BAC009S0712W0301_BAC009S0043W0141,S0111,M,S0712,M,S0043,M
BAC009S0054W0417_BAC009S0235W0305_BAC009S0596W0368,S0054,M,S0235,F,S0596,M
BAC009S0721W0482_BAC009S0710W0420_BAC009S0180W0164,S0721,M,S0710,M,S0180,F
BAC009S0191W0199_BAC009S0163W0211_BAC009S0086W0331,S0191,F,S0163,F,S0086,M
BAC009S0074W0472_BAC009S0239W0164_BAC009S0128W0260,S0074,M,S0239,F,S0128,F
BAC009S0215W0161_BAC009S0664W0309_BAC009S0519W0203,S0215,F,S0664,F,S0519,F
BAC009S0237W0477_BAC009S0008W0471_BAC009S0077W0268,S0237,F,S0008,M,S0077,M
BAC009S0352W0294_BAC009S0039W0387_BAC009S0168W0391,S0352,F,S0039,M,S0168,F
BAC009S0156W0149_BAC009S0166W0263_BAC009S0701W0389,S0156,F,S0166,F,S0701,M
BAC009S0349W0454_BAC009S0511W0204_BAC009S0195W0305,S0349,F,S0511,F,S0195,F
BAC009S0248W0382_BAC009S0226W0490_BAC009S0043W0142,S0248,M,S0226,F,S0043,M
BAC009S0169W0251_BAC009S0214W0263_BAC009S0228W0153,S0169,F,S0214,F,S0228,F
BAC009S0093W0390_BAC009S0206W0366_BAC009S0089W0346,S0093,M,S0206,F,S0089,M
BAC009S0219W0203_BAC009S0598W0377_BAC009S0169W0298,S0219,F,S0598,M,S0169,F
BAC009S0241W0215_BAC009S0336W0385_BAC009S0655W0354,S0241,F,S0336,F,S0655,F
BAC009S0042W0260_BAC009S0057W0465_BAC009S0071W0336,S0042,M,S0057,M,S0071,M
BAC009S0055W0146_BAC009S0713W0316_BAC009S0339W0229,S0055,M,S0713,M,S0339,F
BAC009S0049W0398_BAC009S0022W0361_BAC009S0131W0139,S0049,M,S0022,M,S0131,F
BAC009S0516W0138_BAC009S0153W0324_BAC009S0149W0440,S0516,F,S0153,F,S0149,F
BAC009S0146W0476_BAC009S0598W0150_BAC009S0005W0472,S0146,F,S0598,M,S0005,M
BAC009S0509W0181_BAC009S0165W0404_BAC009S0362W0285,S0509,F,S0165,F,S0362,F
BAC009S0523W0144_BAC009S0232W0395_BAC009S0208W0265,S0523,F,S0232,F,S0208,F
BAC009S0121W0321_BAC009S0514W0360_BAC009S0660W0122,S0121,M,S0514,F,S0660,F
BAC009S0157W0323_BAC009S0159W0319_BAC009S0140W0168,S0157,F,S0159,F,S0140,F
BAC009S0055W0213_BAC009S0081W0163_BAC009S0007W0464,S0055,M,S0081,M,S0007,M
BAC009S0193W0131_BAC009S0012W0478_BAC009S0028W0415,S0193,F,S0012,M,S0028,M
BAC009S0126W0362_BAC009S0142W0353_BAC009S0033W0214,S0126,F,S0142,F,S0033,M
BAC009S0231W0377_BAC009S0093W0225_BAC009S0704W0294,S0231,F,S0093,M,S0704,M
BAC009S0018W0372_BAC009S0133W0304_BAC009S0710W0154,S0018,M,S0133,F,S0710,M
BAC009S0349W0331_BAC009S0719W0173_BAC009S0183W0195,S0349,F,S0719,M,S0183,F
BAC009S0201W0248_BAC009S0138W0458_BAC009S0349W0250,S0201,F,S0138,F,S0349,F
BAC009S0177W0201_BAC009S0028W0397_BAC009S0147W0279,S0177,F,S0028,M,S0147,F
BAC009S0241W0382_BAC009S0140W0395_BAC009S0339W0164,S0241,F,S0140,F,S0339,F
BAC009S0063W0272_BAC009S0157W0137_BAC009S0109W0380,S0063,M,S0157,F,S0109,M
BAC009S0122W0382_BAC009S0354W0129_BAC009S0168W0256,S0122,M,S0354,F,S0168,F
BAC009S0023W0454_BAC009S0030W0191_BAC009S0135W0131,S0023,M,S0030,M,S0135,F
BAC009S0120W0154_BAC009S0078W0182_BAC009S0035W0446,S0120,M,S0078,M,S0035,M
BAC009S0101W0495_BAC009S0197W0483_BAC009S0722W0231,S0101,M,S0197,F,S0722,M
BAC009S0600W0174_BAC009S0180W0360_BAC009S0517W0416,S0600,M,S0180,F,S0517,F
BAC009S0522W0435_BAC009S0354W0156_BAC009S0143W0386,S0522,F,S0354,F,S0143,F
BAC009S0172W0356_BAC009S0011W0274_BAC009S0076W0245,S0172,F,S0011,M,S0076,M
BAC009S0159W0221_BAC009S0203W0480_BAC009S0135W0159,S0159,F,S0203,F,S0135,F
BAC009S0710W0368_BAC009S0723W0407_BAC009S0033W0208,S0710,M,S0723,M,S0033,M
BAC009S0511W0323_BAC009S0720W0267_BAC009S0214W0357,S0511,F,S0720,M,S0214,F
BAC009S0177W0251_BAC009S0154W0137_BAC009S0162W0379,S0177,F,S0154,F,S0162,F
BAC009S0174W0161_BAC009S0246W0452_BAC009S0083W0208,S0174,F,S0246,M,S0083,M
BAC009S0107W0180_BAC009S0164W0413_BAC009S0043W0395,S0107,M,S0164,F,S0043,M
BAC009S0356W0197_BAC009S0100W0316_BAC009S0132W0446,S0356,F,S0100,M,S0132,F
BAC009S0005W0211_BAC009S0348W0316_BAC009S0703W0464,S0005,M,S0348,F,S0703,M
BAC009S0227W0165_BAC009S0723W0315_BAC009S0009W0139,S0227,F,S0723,M,S0009,M
BAC009S0134W0361_BAC009S0207W0253_BAC009S0121W0193,S0134,F,S0207,F,S0121,M
BAC009S0005W0181_BAC009S0200W0440_BAC009S0197W0482,S0005,M,S0200,F,S0197,F
BAC009S0012W0379_BAC009S0213W0213_BAC009S0665W0225,S0012,M,S0213,F,S0665,F
BAC009S0219W0388_BAC009S0138W0217_BAC009S0094W0347,S0219,F,S0138,F,S0094,M
BAC009S0340W0287_BAC009S0713W0412_BAC009S0228W0148,S0340,F,S0713,M,S0228,F
BAC009S0520W0380_BAC009S0510W0464_BAC009S0252W0177,S0520,F,S0510,F,S0252,M
BAC009S0164W0181_BAC009S0111W0340_BAC009S0242W0432,S0164,F,S0111,M,S0242,F
BAC009S0250W0351_BAC009S0093W0418_BAC009S0213W0196,S0250,M,S0093,M,S0213,F
BAC009S0517W0451_BAC009S0086W0391_BAC009S0108W0433,S0517,F,S0086,M,S0108,M
BAC009S0713W0341_BAC009S0512W0340_BAC009S0024W0326,S0713,M,S0512,F,S0024,M
BAC009S0013W0251_BAC009S0234W0455_BAC009S0362W0350,S0013,M,S0234,F,S0362,F
BAC009S0182W0217_BAC009S0093W0134_BAC009S0199W0160,S0182,F,S0093,M,S0199,F
BAC009S0002W0349_BAC009S0663W0125_BAC009S0033W0346,S0002,M,S0663,F,S0033,M
BAC009S0514W0254_BAC009S0709W0358_BAC009S0013W0340,S0514,F,S0709,M,S0013,M
BAC009S0105W0235_BAC009S0003W0173_BAC009S0350W0366,S0105,M,S0003,M,S0350,F
BAC009S0126W0183_BAC009S0054W0195_BAC009S0067W0372,S0126,F,S0054,M,S0067,M
BAC009S0119W0406_BAC009S0137W0359_BAC009S0214W0473,S0119,M,S0137,F,S0214,F
BAC009S0207W0236_BAC009S0020W0492_BAC009S0049W0470,S0207,F,S0020,M,S0049,M
BAC009S0107W0236_BAC009S0213W0383_BAC009S0028W0229,S0107,M,S0213,F,S0028,M
BAC009S0598W0373_BAC009S0210W0368_BAC009S0155W0191,S0598,M,S0210,F,S0155,F
BAC009S0599W0455_BAC009S0251W0192_BAC009S0162W0401,S0599,M,S0251,M,S0162,F
BAC009S0118W0451_BAC009S0196W0194_BAC009S0154W0411,S0118,M,S0196,F,S0154,F
BAC009S0205W0304_BAC009S0224W0133_BAC009S0130W0281,S0205,F,S0224,F,S0130,F
BAC009S0136W0327_BAC009S0723W0284_BAC009S0064W0276,S0136,F,S0723,M,S0064,M
BAC009S0216W0487_BAC009S0078W0470_BAC009S0719W0264,S0216,F,S0078,M,S0719,M
BAC009S0352W0199_BAC009S0003W0439_BAC009S0363W0164,S0352,F,S0003,M,S0363,F
BAC009S0709W0146_BAC009S0056W0233_BAC009S0353W0309,S0709,M,S0056,M,S0353,F
BAC009S0072W0433_BAC009S0218W0492_BAC009S0421W0412,S0072,M,S0218,F,S0421,M
BAC009S0050W0261_BAC009S0042W0424_BAC009S0337W0274,S0050,M,S0042,M,S0337,F
BAC009S0060W0190_BAC009S0110W0480_BAC009S0713W0314,S0060,M,S0110,M,S0713,M
BAC009S0015W0370_BAC009S0147W0437_BAC009S0148W0321,S0015,M,S0147,F,S0148,F
BAC009S0664W0153_BAC009S0363W0277_BAC009S0191W0176,S0664,F,S0363,F,S0191,F
BAC009S0107W0272_BAC009S0111W0261_BAC009S0135W0192,S0107,M,S0111,M,S0135,F
BAC009S0658W0215_BAC009S0148W0150_BAC009S0521W0424,S0658,F,S0148,F,S0521,F
BAC009S0055W0397_BAC009S0337W0202_BAC009S0518W0217,S0055,M,S0337,F,S0518,F
BAC009S0108W0212_BAC009S0202W0412_BAC009S0723W0121,S0108,M,S0202,F,S0723,M
BAC009S0180W0265_BAC009S0711W0456_BAC009S0223W0469,S0180,F,S0711,M,S0223,F
BAC009S0517W0224_BAC009S0099W0162_BAC009S0086W0351,S0517,F,S0099,M,S0086,M
BAC009S0512W0201_BAC009S0071W0214_BAC009S0138W0328,S0512,F,S0071,M,S0138,F
BAC009S0068W0195_BAC009S0706W0217_BAC009S0245W0409,S0068,M,S0706,M,S0245,F
BAC009S0228W0463_BAC009S0206W0252_BAC009S0663W0215,S0228,F,S0206,F,S0663,F
BAC009S0177W0160_BAC009S0043W0374_BAC009S0079W0376,S0177,F,S0043,M,S0079,M
BAC009S0177W0318_BAC009S0238W0412_BAC009S0157W0148,S0177,F,S0238,F,S0157,F
BAC009S0130W0320_BAC009S0047W0419_BAC009S0709W0159,S0130,F,S0047,M,S0709,M
BAC009S0030W0374_BAC009S0336W0202_BAC009S0721W0233,S0030,M,S0336,F,S0721,M
BAC009S0232W0237_BAC009S0361W0388_BAC009S0711W0224,S0232,F,S0361,F,S0711,M
BAC009S0088W0371_BAC009S0119W0381_BAC009S0709W0342,S0088,M,S0119,M,S0709,M
BAC009S0342W0189_BAC009S0719W0390_BAC009S0039W0125,S0342,F,S0719,M,S0039,M
BAC009S0519W0224_BAC009S0177W0215_BAC009S0076W0199,S0519,F,S0177,F,S0076,M
BAC009S0149W0389_BAC009S0356W0374_BAC009S0711W0217,S0149,F,S0356,F,S0711,M
BAC009S0208W0438_BAC009S0337W0168_BAC009S0205W0254,S0208,F,S0337,F,S0205,F
BAC009S0116W0274_BAC009S0193W0353_BAC009S0232W0156,S0116,M,S0193,F,S0232,F
BAC009S0154W0281_BAC009S0026W0471_BAC009S0113W0420,S0154,F,S0026,M,S0113,M
